STATEFP,GEOID,NAME,NAMELSAD,FIPS,RADII,STORMID,BASIN,STORMNUM,ADVNUM,STARTDTG,ENDDTG
51,51001,Accomack,Accomack County,51001,34.0,AL092020,al,9.0,000,2020072812,2020080506
24,24037,St. Mary's,St. Mary's County,24037,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51081,Greensville,Greensville County,51081,34.0,AL092020,al,9.0,000,2020072812,2020080506
33,33015,Rockingham,Rockingham County,33015,34.0,AL092020,al,9.0,000,2020072812,2020080506
45,45029,Colleton,Colleton County,45029,34.0,AL092020,al,9.0,000,2020072812,2020080506
09,09001,Fairfield,Fairfield County,9001,34.0,AL092020,al,9.0,000,2020072812,2020080506
24,24029,Kent,Kent County,24029,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51053,Dinwiddie,Dinwiddie County,51053,34.0,AL092020,al,9.0,000,2020072812,2020080506
12,12111,St. Lucie,St. Lucie County,12111,34.0,AL092020,al,9.0,000,2020072812,2020080506
33,33011,Hillsborough,Hillsborough County,33011,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51007,Amelia,Amelia County,51007,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72137,Toa Baja,Toa Baja Municipio,72137,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37133,Onslow,Onslow County,37133,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72141,Utuado,Utuado Municipio,72141,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36095,Schoharie,Schoharie County,36095,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36007,Broome,Broome County,36007,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36083,Rensselaer,Rensselaer County,36083,34.0,AL092020,al,9.0,000,2020072812,2020080506
09,09005,Litchfield,Litchfield County,9005,34.0,AL092020,al,9.0,000,2020072812,2020080506
23,23021,Piscataquis,Piscataquis County,23021,34.0,AL092020,al,9.0,000,2020072812,2020080506
50,50005,Caledonia,Caledonia County,50005,34.0,AL092020,al,9.0,000,2020072812,2020080506
45,45051,Horry,Horry County,45051,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42091,Montgomery,Montgomery County,42091,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72013,Arecibo,Arecibo Municipio,72013,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72149,Villalba,Villalba Municipio,72149,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72061,Guaynabo,Guaynabo Municipio,72061,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72017,Barceloneta,Barceloneta Municipio,72017,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51193,Westmoreland,Westmoreland County,51193,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37191,Wayne,Wayne County,37191,34.0,AL092020,al,9.0,000,2020072812,2020080506
23,23005,Cumberland,Cumberland County,23005,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72035,Cayey,Cayey Municipio,72035,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72015,Arroyo,Arroyo Municipio,72015,34.0,AL092020,al,9.0,000,2020072812,2020080506
50,50003,Bennington,Bennington County,50003,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37183,Wake,Wake County,37183,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72031,Carolina,Carolina Municipio,72031,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42077,Lehigh,Lehigh County,42077,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42095,Northampton,Northampton County,42095,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72071,Isabela,Isabela Municipio,72071,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51135,Nottoway,Nottoway County,51135,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72054,Florida,Florida Municipio,72054,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42079,Luzerne,Luzerne County,42079,34.0,AL092020,al,9.0,000,2020072812,2020080506
24,24017,Charles,Charles County,24017,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37053,Currituck,Currituck County,37053,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72025,Caguas,Caguas Municipio,72025,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72027,Camuy,Camuy Municipio,72027,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72119,Río Grande,Río Grande Municipio,72119,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72075,Juana Díaz,Juana Díaz Municipio,72075,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51099,King George,King George County,51099,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42075,Lebanon,Lebanon County,42075,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36035,Fulton,Fulton County,36035,34.0,AL092020,al,9.0,000,2020072812,2020080506
50,50007,Chittenden,Chittenden County,50007,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72045,Comerío,Comerío Municipio,72045,34.0,AL092020,al,9.0,000,2020072812,2020080506
45,45033,Dillon,Dillon County,45033,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37103,Jones,Jones County,37103,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72007,Aguas Buenas,Aguas Buenas Municipio,72007,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72033,Cataño,Cataño Municipio,72033,34.0,AL092020,al,9.0,000,2020072812,2020080506
50,50027,Windsor,Windsor County,50027,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72101,Morovis,Morovis Municipio,72101,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72083,Las Marías,Las Marías Municipio,72083,34.0,AL092020,al,9.0,000,2020072812,2020080506
25,25009,Essex,Essex County,25009,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37041,Chowan,Chowan County,37041,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51730,Petersburg,Petersburg city,51730,34.0,AL092020,al,9.0,000,2020072812,2020080506
50,50023,Washington,Washington County,50023,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72059,Guayanilla,Guayanilla Municipio,72059,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72131,San Sebastián,San Sebastián Municipio,72131,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51175,Southampton,Southampton County,51175,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51059,Fairfax,Fairfax County,51059,34.0,AL092020,al,9.0,000,2020072812,2020080506
23,23007,Franklin,Franklin County,23007,34.0,AL092020,al,9.0,000,2020072812,2020080506
44,44001,Bristol,Bristol County,44001,34.0,AL092020,al,9.0,000,2020072812,2020080506
44,44005,Newport,Newport County,44005,34.0,AL092020,al,9.0,000,2020072812,2020080506
12,12061,Indian River,Indian River County,12061,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42103,Pike,Pike County,42103,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42115,Susquehanna,Susquehanna County,42115,34.0,AL092020,al,9.0,000,2020072812,2020080506
50,50001,Addison,Addison County,50001,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36025,Delaware,Delaware County,36025,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37127,Nash,Nash County,37127,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51131,Northampton,Northampton County,51131,34.0,AL092020,al,9.0,000,2020072812,2020080506
72,72089,Luquillo,Luquillo Municipio,72089,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51177,Spotsylvania,Spotsylvania County,51177,34.0,AL092020,al,9.0,000,2020072812,2020080506
33,33017,Strafford,Strafford County,33017,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51041,Chesterfield,Chesterfield County,51041,34.0,AL092020,al,9.0,000,2020072812,2020080506
23,23003,Aroostook,Aroostook County,23003,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51025,Brunswick,Brunswick County,51025,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51149,Prince George,Prince George County,51149,34.0,AL092020,al,9.0,000,2020072812,2020080506
42,42071,Lancaster,Lancaster County,42071,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37181,Vance,Vance County,37181,34.0,AL092020,al,9.0,000,2020072812,2020080506
25,25021,Norfolk,Norfolk County,25021,34.0,AL092020,al,9.0,000,2020072812,2020080506
45,45043,Georgetown,Georgetown County,45043,34.0,AL092020,al,9.0,000,2020072812,2020080506
23,23025,Somerset,Somerset County,23025,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51033,Caroline,Caroline County,51033,34.0,AL092020,al,9.0,000,2020072812,2020080506
36,36093,Schenectady,Schenectady County,36093,34.0,AL092020,al,9.0,000,2020072812,2020080506
25,25023,Plymouth,Plymouth County,25023,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37055,Dare,Dare County,37055,34.0,AL092020,al,9.0,000,2020072812,2020080506
37,37047,Columbus,Columbus County,37047,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51570,Colonial Heights,Colonial Heights city,51570,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51810,Virginia Beach,Virginia Beach city,51810,34.0,AL092020,al,9.0,000,2020072812,2020080506
33,33001,Belknap,Belknap County,33001,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51159,Richmond,Richmond County,51159,34.0,AL092020,al,9.0,000,2020072812,2020080506
44,44003,Kent,Kent County,44003,34.0,AL092020,al,9.0,000,2020072812,2020080506
50,50025,Windham,Windham County,50025,34.0,AL092020,al,9.0,000,2020072812,2020080506
50,50019,Orleans,Orleans County,50019,34.0,AL092020,al,9.0,000,2020072812,2020080506
25,25011,Franklin,Franklin County,25011,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51117,Mecklenburg,Mecklenburg County,51117,34.0,AL092020,al,9.0,000,2020072812,2020080506
51,51735,Poquoson,Poquoson city,51735,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51095,James City,James City County,51095,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51181,Surry,Surry County,51181,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34037,Sussex,Sussex County,34037,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24047,Worcester,Worcester County,24047,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36091,Saratoga,Saratoga County,36091,50.0,AL092020,al,9.0,000,2020072812,2020080506
36,36111,Ulster,Ulster County,36111,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34007,Camden,Camden County,34007,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72067,Hormigueros,Hormigueros Municipio,72067,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51097,King and Queen,King and Queen County,51097,50.0,AL092020,al,9.0,000,2020072812,2020080506
24,24015,Cecil,Cecil County,24015,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51119,Middlesex,Middlesex County,51119,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51057,Essex,Essex County,51057,50.0,AL092020,al,9.0,000,2020072812,2020080506
72,72121,Sabana Grande,Sabana Grande Municipio,72121,50.0,AL092020,al,9.0,000,2020072812,2020080506
51,51133,Northumberland,Northumberland County,51133,50.0,AL092020,al,9.0,000,2020072812,2020080506
34,34039,Union,Union County,34039,50.0,AL092020,al,9.0,000,2020072812,2020080506
37,37131,Northampton,Northampton County,37131,50.0,AL092020,al,9.0,000,2020072812,2020080506
